Year,NOC,Sport,Medal_Count,Num_Events,Residuals
1964,CAN,Boxing,4,10.0,-7.184637635137598
1964,CAN,Canoeing,6,7.0,-8.184569570017397
1964,CAN,Fencing,7,8.0,-9.438424646267734
1964,CAN,Gymnastics,26,14.0,-13.216668195743893
1964,CAN,Judo,1,4.0,-9.441306692092354
1964,CAN,Rowing,16,7.0,1.240914808147286
1964,CAN,Sailing,11,5.0,-0.7102761593577185
1964,CAN,Shooting,10,6.0,-3.246868738615305
1964,CAN,Weightlifting,3,7.0,-6.252211709291929
1964,CAN,Wrestling,5,8.0,-6.795064224125406
1964,CAN,Wrestling,5,8.0,-6.795064224125406
1964,CGO,Athletics,2,36.0,-5.8102100097282445
1964,CHA,Athletics,2,36.0,-2.9058780565743714
1964,CHI,Athletics,4,36.0,-8.054409315665563
1964,CHI,Boxing,4,10.0,3.562884238854217
1964,CHI,Fencing,3,8.0,-2.690902772275921
1964,CHI,Modern Pentathlon,1,2.0,6.069261521983271
1964,CHI,Shooting,3,6.0,0.5006531353765098
1964,CIV,Athletics,7,36.0,-4.429135437916367
1964,CIV,Boxing,3,10.0,3.1881581166034128
1964,CMR,Athletics,2,36.0,-10.888164929966937
1964,COL,Athletics,6,36.0,-8.968335805255476
1964,COL,Cycling,12,2.0,4.683127378373799
1964,COL,Cycling,12,5.0,3.707893852410269
1964,COL,Fencing,18,8.0,9.395170738134166
1964,COL,Shooting,1,6.0,-4.413273354213404
1964,CRC,Judo,2,4.0,3.4853057545132753
1964,CUB,Athletics,4,36.0,-13.381730343302
1964,CUB,Boxing,6,10.0,0.23556321121777657
1964,CUB,Fencing,3,8.0,-8.01822379991236
1964,CUB,Gymnastics,48,14.0,14.203532650611479
1964,CUB,Rowing,14,7.0,4.661115654502664
1964,CUB,Weightlifting,1,7.0,-2.832010862936551
1964,DEN,Athletics,5,36.0,-12.044071512078734
1964,DEN,Boxing,4,10.0,-1.4267779575589552
1964,DEN,Canoeing,8,7.0,-0.4267098924387547
1964,DEN,Cycling,18,2.0,8.607391671550541
1964,DEN,Cycling,18,5.0,7.63215814558701
1964,DEN,Rowing,14,7.0,4.998774485725928
1964,DEN,Sailing,9,5.0,3.0475835182209243
1964,DEN,Shooting,4,6.0,-3.489009061036662
1964,DEN,Wrestling,3,8.0,-3.0372045465467634
1964,DEN,Wrestling,3,8.0,-3.0372045465467634
1964,DOM,Athletics,1,36.0,-11.223248041734582
1964,EGY,Boxing,8,10.0,4.822761012221427
1964,EGY,Fencing,8,8.0,-0.4310259989087122
1964,EGY,Football,19,1.0,6.571329891600495
1964,EGY,Gymnastics,7,14.0,-24.209269548384864
1964,EGY,Rowing,17,7.0,10.24831345550631
1964,EGY,Shooting,6,6.0,0.7605299087437185
1964,EGY,Weightlifting,5,7.0,3.7551869380670944
1964,EGY,Wrestling,4,8.0,0.2123344232336173
1964,EGY,Wrestling,4,8.0,0.2123344232336173
1964,ESP,Athletics,8,36.0,-13.627653320784585
1964,ESP,Boxing,4,10.0,-6.010359766264809
1964,ESP,Cycling,8,2.0,-5.976190137155314
1964,ESP,Cycling,8,5.0,-6.951423663118842
1964,ESP,Sailing,1,5.0,-9.535998290484928
1964,ESP,Shooting,5,6.0,-7.072590869742516
1964,ESP,Wrestling,1,8.0,-9.62078635525262
1964,ESP,Wrestling,1,8.0,-9.62078635525262
1964,ETH,Athletics,8,36.0,-9.445434650954315
1964,ETH,Boxing,3,10.0,-2.828141096434539
1964,ETH,Cycling,8,2.0,-1.7939714673250418
1964,ETH,Cycling,8,5.0,-2.7692049932885716
1964,FIN,Athletics,17,36.0,-1.1535895774136549
1964,FIN,Basketball,12,1.0,-0.8782879545360966
1964,FIN,Boxing,5,10.0,-1.5362960228938736
1964,FIN,Canoeing,3,7.0,-6.536227957773672
1964,FIN,Gymnastics,58,14.0,23.431673416499834
1964,FIN,Modern Pentathlon,6,2.0,4.9700812602351805
1964,FIN,Rowing,7,7.0,-3.1107435796089895
1964,FIN,Sailing,5,5.0,-2.061934547113994
1964,FIN,Shooting,10,6.0,1.4014728736284194
1964,FIN,Weightlifting,4,7.0,-0.6038700970482047
1964,FIN,Wrestling,10,8.0,2.853277388118318
1964,FIN,Wrestling,10,8.0,2.853277388118318
1964,FRA,Athletics,51,36.0,22.827695877807432
1964,FRA,Boxing,4,10.0,-12.555010567672785
1964,FRA,Canoeing,2,7.0,-17.55494250255258
1964,FRA,Cycling,18,2.0,-2.520840938563289
1964,FRA,Cycling,18,5.0,-3.496074464526817
1964,FRA,Fencing,32,8.0,10.19120242119708
1964,FRA,Gymnastics,36,14.0,-8.587041128279083
1964,FRA,Judo,4,4.0,-11.811679624627537
1964,FRA,Rowing,23,7.0,2.870541875612105
1964,FRA,Sailing,3,5.0,-14.080649091892901
1964,FRA,Shooting,5,6.0,-13.617241671150492
1964,FRA,Weightlifting,2,7.0,-12.622584641827112
1964,FRA,Wrestling,3,8.0,-14.165437156660595
1964,FRA,Wrestling,3,8.0,-14.165437156660595
1964,GBR,Athletics,82,36.0,54.13009925056765
1964,GBR,Boxing,8,10.0,-8.25260719491257
1964,GBR,Canoeing,6,7.0,-13.252539129792368
1964,GBR,Cycling,18,2.0,-2.2184375658030753
1964,GBR,Cycling,18,5.0,-3.1936710917666034
1964,GBR,Fencing,31,8.0,9.493605793957293
1964,GBR,Gymnastics,24,14.0,-20.284637755518858
1964,GBR,Judo,4,4.0,-11.509276251867327
1964,GBR,Modern Pentathlon,6,2.0,-4.746229911783516
1964,GBR,Rowing,8,7.0,-11.827054751627685
1964,GBR,Sailing,9,5.0,-7.778245719132691
1964,GBR,Shooting,8,6.0,-10.314838298390278
1964,GBR,Weightlifting,5,7.0,-9.320181269066902
1964,GBR,Wrestling,6,8.0,-10.863033783900377
1964,GBR,Wrestling,6,8.0,-10.863033783900377
1964,GER,Athletics,108,36.0,79.9442606769329
1964,GER,Boxing,10,10.0,-6.4384457685473215
1964,GER,Canoeing,13,7.0,-6.438377703427118
1964,GER,Cycling,18,2.0,-2.404276139437826
1964,GER,Cycling,18,5.0,-3.379509665401354
1964,GER,Fencing,31,8.0,9.307767220322543
1964,GER,Football,19,1.0,-6.68987688916825
1964,GER,Gymnastics,84,14.0,39.52952367084637
1964,GER,Judo,4,4.0,-11.695114825502074
1964,GER,Modern Pentathlon,6,2.0,-4.93206848541827
1964,GER,Rowing,26,7.0,5.987106674737568
1964,GER,Sailing,12,5.0,-4.9640842927674385
1964,GER,Shooting,12,6.0,-6.5006768720250285
1964,GER,Weightlifting,6,7.0,-8.50601984270165
1964,GER,Wrestling,16,8.0,-1.0488723575351315
1964,GER,Wrestling,16,8.0,-1.0488723575351315
1964,GHA,Athletics,19,36.0,4.67966304873784
1964,GHA,Boxing,7,10.0,4.29695660325762
1964,GHA,Football,14,1.0,2.0455254826366875
1964,GRE,Athletics,6,36.0,-9.455877198326444
1964,GRE,Sailing,4,5.0,-0.364222168026787
1964,GRE,Shooting,4,6.0,-1.9008147472843753
1964,GRE,Wrestling,5,8.0,0.5509897672055253
1964,GRE,Wrestling,5,8.0,0.5509897672055253
1964,GUY,Weightlifting,1,7.0,6.130566776050202
1964,HKG,Athletics,7,36.0,-5.743332118589212
1964,HKG,Boxing,2,10.0,0.8739614359305676
1964,HKG,Cycling,8,2.0,2.908131065040063
1964,HKG,Cycling,8,5.0,1.9328975390765333
1964,HKG,Sailing,4,5.0,2.348322911710447
1964,HKG,Shooting,7,6.0,3.8117303324528606
1964,HUN,Athletics,46,36.0,25.394117765773657
1964,HUN,Basketball,12,1.0,-3.3305806113487844
1964,HUN,Boxing,5,10.0,-3.9885886797065613
1964,HUN,Canoeing,13,7.0,1.0114793854136401
1964,HUN,Cycling,13,2.0,0.04558094940293422
1964,HUN,Cycling,13,5.0,-0.9296525765605956
1964,HUN,Fencing,32,8.0,17.7576243091633
1964,HUN,Football,14,1.0,-4.240019800327495
1964,HUN,Gymnastics,84,14.0,46.979380759687146
1964,HUN,Modern Pentathlon,6,2.0,2.5177886034224928
1964,HUN,Sailing,1,5.0,-8.514227203926682
1964,HUN,Shooting,10,6.0,-1.0508197831842683
1964,HUN,Volleyball,11,2.0,-6.03193844747959
1964,HUN,Weightlifting,7,7.0,-0.05616275386089242
1964,HUN,Wrestling,12,8.0,2.4009847313056305
1964,HUN,Wrestling,12,8.0,2.4009847313056305
1964,IND,Athletics,17,36.0,1.988038179692687
1964,IND,Cycling,12,2.0,4.639501363321963
1964,IND,Cycling,12,5.0,3.664267837358434
1964,IND,Gymnastics,48,14.0,16.573301173606175
1964,IND,Shooting,2,6.0,-3.4568993692652397
1964,IND,Weightlifting,2,7.0,0.5377576600581371
1964,IND,Wrestling,13,8.0,8.99490514522466
1964,IND,Wrestling,13,8.0,8.99490514522466
1964,IRI,Athletics,11,36.0,-4.451995748996893
1964,IRI,Boxing,5,10.0,1.1652978055228864
1964,IRI,Cycling,8,2.0,0.19946743463238192
1964,IRI,Cycling,8,5.0,-0.7757660913311479
1964,IRI,Fencing,21,8.0,11.911510794392749
1964,IRI,Football,16,1.0,2.9138666849019543
1964,IRI,Gymnastics,12,14.0,-19.866732755083405
1964,IRI,Shooting,4,6.0,-1.8969332979548206
1964,IRI,Weightlifting,5,7.0,3.0977237313685553
1964,IRI,Wrestling,12,8.0,7.554871216535078
1964,IRI,Wrestling,12,8.0,7.554871216535078
1964,IRL,Athletics,9,36.0,-4.814378440375457
1964,IRL,Boxing,5,10.0,2.802915114144321
1964,IRL,Fencing,6,8.0,-1.4508718969858165
1964,IRL,Judo,1,4.0,-0.4537539428104349
1964,IRL,Sailing,4,5.0,1.2772765899242007
1964,IRL,Wrestling,2,8.0,-0.8075114748434871
1964,IRL,Wrestling,2,8.0,-0.8075114748434871
1964,IRQ,Athletics,10,36.0,-1.9372002565475128
1964,IRQ,Boxing,2,10.0,1.6800932979722667
1964,IRQ,Weightlifting,7,7.0,8.612519223817936
1964,ISL,Athletics,2,36.0,-5.007830027224802
1964,ISR,Athletics,6,36.0,-4.912195059178517
1964,ISR,Shooting,4,6.0,2.6428673918635557
1964,ITA,Athletics,28,36.0,3.8914066201325994
1964,ITA,Basketball,12,1.0,-6.833291756989844
1964,ITA,Boxing,10,10.0,-2.491299825347621
1964,ITA,Canoeing,6,7.0,-9.49123176022742
1964,ITA,Cycling,18,2.0,1.5428698037618744
1964,ITA,Cycling,18,5.0,0.5676362777983428
1964,ITA,Fencing,32,8.0,14.25491316352224
1964,ITA,Gymnastics,48,14.0,7.476669614046088
1964,ITA,Judo,2,4.0,-9.747968882302377
1964,ITA,Modern Pentathlon,1,2.0,-5.984922542218567
1964,ITA,Rowing,18,7.0,1.9342526179372612
1964,ITA,Sailing,10,5.0,-3.0169383495677415
1964,ITA,Shooting,5,6.0,-9.553530928825328
1964,ITA,Weightlifting,2,7.0,-8.558873899501952
1964,ITA,Wrestling,5,8.0,-8.10172641433543
1964,ITA,Wrestling,5,8.0,-8.10172641433543
1964,JAM,Athletics,26,36.0,6.203828474559337
1964,JAM,Boxing,2,10.0,-6.178877970920883
1964,JAM,Sailing,3,5.0,-5.704516495141004
1964,JAM,Shooting,1,6.0,-9.24110907439859
1964,JPN,Athletics,69,36.0,45.07904800009699
1964,JPN,Basketball,12,1.0,-6.645650377025454
1964,JPN,Boxing,9,10.0,-3.3036584453832294
1964,JPN,Canoeing,12,7.0,-3.303590380263028
1964,JPN,Cycling,18,2.0,1.7305111837262643
1964,JPN,Cycling,18,5.0,0.7552776577627363
1964,JPN,Fencing,30,8.0,12.442554543486633
1964,JPN,Football,13,1.0,-8.555089566004163
1964,JPN,Gymnastics,84,14.0,43.66431099401048
1964,JPN,Judo,4,4.0,-7.560327502337987
1964,JPN,Modern Pentathlon,6,2.0,-0.7972811622541753
1964,JPN,Rowing,26,7.0,10.121893997901655
1964,JPN,Sailing,11,5.0,-1.8292969696033499
1964,JPN,Shooting,12,6.0,-2.3658895488609364
1964,JPN,Volleyball,21,2.0,0.6529917868437423
1964,JPN,Weightlifting,7,7.0,-3.3712325195375605
1964,JPN,Wrestling,16,8.0,3.0859149656289624
1964,JPN,Wrestling,16,8.0,3.0859149656289624
1964,KEN,Athletics,15,36.0,-3.721873558173339
1964,KEN,Boxing,5,10.0,-2.1045800036535587
1964,KEN,Sailing,1,5.0,-6.630218527873679
1964,KEN,Shooting,4,6.0,-5.166811107131267
1964,KOR,Athletics,24,36.0,3.8164053404004363
1964,KOR,Basketball,12,1.0,-2.908293036722011
1964,KOR,Boxing,8,10.0,-0.5663011050797877
1964,KOR,Cycling,8,2.0,-4.532131475970292
1964,KOR,Cycling,8,5.0,-5.50736500193382
1964,KOR,Fencing,15,8.0,1.1799118837900764
1964,KOR,Football,16,1.0,-1.8177322257007198
1964,KOR,Gymnastics,63,14.0,26.40166833431391
1964,KOR,Judo,4,4.0,-3.82297016203454
1964,KOR,Modern Pentathlon,1,2.0,-2.059923821950731
1964,KOR,Rowing,9,7.0,-3.1407486617949036
1964,KOR,Shooting,12,6.0,1.3714677914425089
1964,KOR,Volleyball,24,2.0,7.390349127147182
1964,KOR,Weightlifting,7,7.0,0.36612482076588115
1964,KOR,Wrestling,13,8.0,3.823272305932406
1964,KOR,Wrestling,13,8.0,3.823272305932406
1964,LBR,Athletics,2,36.0,-3.4347823310281385
1964,LIB,Fencing,7,8.0,2.90838523879523
1964,LIB,Shooting,1,6.0,0.0999411464476605
1964,LIE,Athletics,3,36.0,-4.612033551128842
1964,LUX,Athletics,5,36.0,-6.87116086729964
1964,LUX,Cycling,2,2.0,-2.219697683670363
1964,LUX,Cycling,2,5.0,-3.194931209633893
1964,LUX,Fencing,2,8.0,-3.507654323909996
1964,LUX,Gymnastics,14,14.0,-14.285897873386158
1964,LUX,Shooting,2,6.0,-0.3160984162575673
1964,LUX,Wrestling,1,8.0,0.13570609823233326
1964,LUX,Wrestling,1,8.0,0.13570609823233326
1964,MAD,Athletics,4,36.0,-5.802188548695396
1964,MAR,Athletics,5,36.0,-9.355767674531474
1964,MAR,Boxing,2,10.0,-0.7384741200116949
1964,MAR,Football,12,1.0,0.01009475936737303
1964,MAR,Weightlifting,2,7.0,1.193951805833974
1964,MAS,Athletics,17,36.0,5.884954029272286
1964,MAS,Boxing,2,10.0,2.502247583792066
1964,MAS,Cycling,14,2.0,10.536417212901561
1964,MAS,Cycling,14,5.0,9.561183686938032
1964,MAS,Fencing,3,8.0,-1.7515394273380718
1964,MAS,Judo,1,4.0,2.24557852683731
1964,MAS,Shooting,7,6.0,5.440016480314357
1964,MAS,Weightlifting,6,7.0,8.434673509637735
1964,MAS,Wrestling,2,8.0,1.8918209948042577
1964,MAS,Wrestling,2,8.0,1.8918209948042577
1964,MEX,Athletics,7,36.0,-7.562727914254896
1964,MEX,Basketball,10,1.0,0.71257370862266
1964,MEX,Boxing,5,10.0,2.0545656402648813
1964,MEX,Cycling,14,2.0,7.088735269374377
1964,MEX,Cycling,14,5.0,6.113501743410847
1964,MEX,Football,14,1.0,1.803134519643951
1964,MEX,Judo,3,4.0,0.7978965833101253
1964,MEX,Modern Pentathlon,6,2.0,8.560942923393936
1964,MEX,Rowing,3,7.0,-3.5198819164502346
1964,MEX,Sailing,11,5.0,7.528927116044761
1964,MEX,Shooting,6,6.0,0.9923345367871725
1964,MEX,Weightlifting,1,7.0,-0.013008433889449833
1964,MEX,Wrestling,8,8.0,4.444139051277073
1964,MEX,Wrestling,8,8.0,4.444139051277073
1964,MGL,Athletics,4,36.0,-10.90090698973089
1964,MGL,Cycling,8,2.0,0.7505561938983849
1964,MGL,Cycling,8,5.0,-0.22467733206514495
1964,MGL,Gymnastics,17,14.0,-14.315643995817403
1964,MGL,Shooting,3,6.0,-2.3458445386888176
1964,MGL,Wrestling,8,8.0,4.105959975801081
1964,MGL,Wrestling,8,8.0,4.105959975801081
1964,MLI,Athletics,2,36.0,-6.582622761188709
1964,MON,Weightlifting,1,7.0,6.173843323593946
1964,MYA,Athletics,2,36.0,-8.032310186741793
1964,MYA,Boxing,3,10.0,4.584983367777987
1964,MYA,Shooting,2,6.0,1.52275226430028
1964,MYA,Weightlifting,3,7.0,6.517409293623656
1964,NED,Athletics,10,36.0,-9.738109797007255
1964,NED,Boxing,4,10.0,-4.120816242487477
1964,NED,Canoeing,7,7.0,-4.120748177367275
1964,NED,Cycling,18,2.0,5.913353386622019
1964,NED,Cycling,18,5.0,4.938119860658489
1964,NED,Judo,4,4.0,-3.3774852994422337
1964,NED,Rowing,17,7.0,5.304736200797407
1964,NED,Sailing,7,5.0,-1.6464547667075973
1964,NED,Shooting,2,6.0,-8.183047345965184
1964,NED,Volleyball,12,2.0,-4.164166010260509
1964,NEP,Athletics,2,36.0,-6.420343662682537
1964,NEP,Boxing,4,10.0,7.1969498918372405
1964,NGR,Athletics,15,36.0,-3.1295637952147928
1964,NGR,Boxing,4,10.0,-2.5122702406950133
1964,NIG,Boxing,1,10.0,4.992613000162255
1964,NOR,Athletics,7,36.0,-7.9292788592402985
1964,NOR,Gymnastics,14,14.0,-17.344015865326806
1964,NOR,Rowing,5,7.0,-1.886432861435635
1964,NOR,Sailing,9,5.0,5.1623761710593605
1964,NOR,Shooting,6,6.0,0.625783591801774
1964,NOR,Wrestling,2,8.0,-1.9224118937083272
1964,NOR,Wrestling,2,8.0,-1.9224118937083272
1964,NZL,Athletics,20,36.0,3.41058344080545
1964,NZL,Boxing,2,10.0,-2.9721230046747706
1964,NZL,Cycling,8,2.0,-0.9379533755652751
1964,NZL,Cycling,8,5.0,-1.913186901528805
1964,NZL,Gymnastics,15,14.0,-18.004153565281072
1964,NZL,Rowing,15,7.0,6.453429438610113
1964,NZL,Sailing,3,5.0,-2.497761528894891
1964,NZL,Weightlifting,1,7.0,-2.039697078829102
1964,NZL,Wrestling,2,8.0,-3.582549593662577
1964,NZL,Wrestling,2,8.0,-3.582549593662577
1964,PAK,Athletics,8,36.0,-3.9513388827055813
1964,PAK,Boxing,4,10.0,3.6659546718141947
1964,PAK,Cycling,7,2.0,2.70012430092369
1964,PAK,Cycling,7,5.0,1.7248907749601603
1964,PAK,Shooting,5,6.0,2.6037235683364877
1964,PAK,Weightlifting,1,7.0,2.5983805976598635
1964,PAK,Wrestling,6,8.0,5.055528082826386
1964,PAK,Wrestling,6,8.0,5.055528082826386
1964,PAN,Athletics,9,36.0,-0.33452052490550344
1964,PAN,Boxing,1,10.0,3.282773029614276
1964,PAN,Judo,1,4.0,4.02610397265952
1964,PAN,Weightlifting,1,7.0,5.215198955459945
1964,PAN,Wrestling,3,8.0,4.672346440626468
1964,PAN,Wrestling,3,8.0,4.672346440626468
1964,PER,Athletics,4,36.0,-7.637014733859441
1964,PER,Basketball,12,1.0,5.638286889018115
1964,PER,Cycling,1,2.0,-2.9855515502301664
1964,PER,Cycling,1,5.0,-3.9607850761936962
1964,PER,Shooting,10,6.0,7.918047717182631
1964,PHI,Athletics,17,36.0,5.036946649738052
1964,PHI,Boxing,6,10.0,5.654240204257832
1964,PHI,Cycling,8,2.0,3.688409833367327
1964,PHI,Cycling,8,5.0,2.7131763074037973
1964,PHI,Gymnastics,11,14.0,-17.377790356348466
1964,PHI,Judo,4,4.0,4.397571147303076
1964,PHI,Sailing,3,5.0,2.128601680037711
1964,PHI,Shooting,10,6.0,7.592009100780123
1964,PHI,Weightlifting,1,7.0,2.5866661301035005
1964,PHI,Wrestling,8,8.0,7.0438136152700235
1964,PHI,Wrestling,8,8.0,7.0438136152700235
1964,POL,Athletics,49,36.0,27.149006136985452
1964,POL,Basketball,12,1.0,-4.575692240136998
1964,POL,Boxing,10,10.0,-0.23370030849477885
1964,POL,Canoeing,10,7.0,-3.2336322433745757
1964,POL,Cycling,11,2.0,-3.1995306793852833
1964,POL,Cycling,11,5.0,-4.174764205348811
1964,POL,Fencing,24,8.0,8.512512680375085
1964,POL,Gymnastics,84,14.0,45.73426913089892
1964,POL,Rowing,11,7.0,-2.8081478652098912
1964,POL,Shooting,7,6.0,-5.295931411972482
1964,POL,Volleyball,10,2.0,-8.277050076267805
1964,POL,Weightlifting,7,7.0,-1.3012743826491064
1964,POL,Wrestling,5,8.0,-5.844126897482582
1964,POL,Wrestling,5,8.0,-5.844126897482582
1964,POR,Athletics,4,36.0,-9.700654925300054
1964,POR,Gymnastics,5,14.0,-25.115391931386565
1964,POR,Judo,1,4.0,-0.3400304277350301
1964,POR,Sailing,6,5.0,3.3910001049996055
1964,POR,Shooting,4,6.0,-0.14559247425798105
1964,PUR,Athletics,6,36.0,-5.789338277203258
1964,PUR,Basketball,12,1.0,5.485963345674298
1964,PUR,Boxing,1,10.0,0.8279552773165211
1964,PUR,Sailing,1,5.0,0.3023167530964006
1964,PUR,Shooting,3,6.0,0.7657241738388141
1964,PUR,Weightlifting,4,7.0,5.76038120316219
1964,ROU,Athletics,14,36.0,-8.020258831355857
1964,ROU,Boxing,9,10.0,-1.4029652768360812
1964,ROU,Canoeing,13,7.0,-0.402897211715878
1964,ROU,Cycling,8,2.0,-6.368795647726586
1964,ROU,Cycling,8,5.0,-7.344029173690114
1964,ROU,Fencing,24,8.0,8.343247712033783
1964,ROU,Football,18,1.0,-1.6543963974570097
1964,ROU,Gymnastics,84,14.0,45.56500416255763
1964,ROU,Rowing,7,7.0,-6.977412833551194
1964,ROU,Shooting,10,6.0,-2.4651963803137846
1964,ROU,Volleyball,21,2.0,2.5536849553908922
1964,ROU,Weightlifting,2,7.0,-6.470539350990409
1964,ROU,Wrestling,12,8.0,0.9866081341761159
1964,ROU,Wrestling,12,8.0,0.9866081341761159
1964,SEN,Athletics,14,36.0,1.0308110807766955
1964,SRI,Athletics,2,36.0,-7.049057786511156
1964,SRI,Boxing,2,10.0,4.568235768008623
1964,SRI,Shooting,2,6.0,2.5060046645309164
1964,SRI,Wrestling,1,8.0,2.957809179020815
1964,SRI,Wrestling,1,8.0,2.957809179020815
1964,SUI,Athletics,16,36.0,-1.900114186328537
1964,SUI,Boxing,2,10.0,-4.282820631808757
1964,SUI,Cycling,8,2.0,-2.248651002699262
1964,SUI,Cycling,8,5.0,-3.2238845286627917
1964,SUI,Fencing,8,8.0,-3.536607642938895
1964,SUI,Gymnastics,48,14.0,13.685148807584952
1964,SUI,Judo,1,4.0,-4.539489688763514
1964,SUI,Rowing,8,7.0,-1.8572681885238733
1964,SUI,Sailing,7,5.0,0.19154084397112214
1964,SUI,Shooting,10,6.0,1.6549482647135356
1964,SUI,Weightlifting,1,7.0,-3.3503947059630885
1964,SUI,Wrestling,4,8.0,-2.8932472207965656
1964,SUI,Wrestling,4,8.0,-2.8932472207965656
1964,SWE,Athletics,18,36.0,-1.3907008947965593
1964,SWE,Canoeing,11,7.0,0.22666072484342337
1964,SWE,Cycling,8,2.0,-3.739237711167288
1964,SWE,Cycling,8,5.0,-4.714471237130816
1964,SWE,Fencing,10,8.0,-3.0271943514069193
1964,SWE,Gymnastics,57,14.0,21.194562099116922
1964,SWE,Modern Pentathlon,6,2.0,3.7329699428522733
1964,SWE,Sailing,11,5.0,2.700954135503098
1964,SWE,Shooting,10,6.0,0.16436155624551319
1964,SWE,Weightlifting,3,7.0,-2.8409814144311145
1964,SWE,Wrestling,9,8.0,0.6161660707354102
1964,SWE,Wrestling,9,8.0,0.6161660707354102
1964,TAN,Athletics,4,36.0,-5.396688768083475
1964,TCH,Athletics,15,36.0,-6.330562649426167
1964,TCH,Boxing,5,10.0,-4.713269094906394
1964,TCH,Canoeing,4,7.0,-8.713201029786187
1964,TCH,Cycling,13,2.0,-0.6790994657968987
1964,TCH,Cycling,13,5.0,-1.6543329917604268
1964,TCH,Football,17,1.0,-1.9647002155273263
1964,TCH,Gymnastics,84,14.0,46.254700344487304
1964,TCH,Rowing,20,7.0,6.71228334837849
1964,TCH,Sailing,1,5.0,-9.238907619126513
1964,TCH,Shooting,6,6.0,-5.775500198384098
1964,TCH,Volleyball,11,2.0,-6.756618862679424
1964,TCH,Weightlifting,2,7.0,-5.780843169060725
1964,TCH,Wrestling,4,8.0,-6.323695683894201
1964,TCH,Wrestling,4,8.0,-6.323695683894201
1964,THA,Athletics,25,36.0,10.526008978670578
1964,THA,Boxing,5,10.0,2.1433025331903597
1964,THA,Cycling,13,2.0,6.177472162299855
1964,THA,Cycling,13,5.0,5.202238636336325
1964,THA,Judo,3,4.0,0.8866334762356036
1964,THA,Sailing,4,5.0,0.6176640089702392
1964,THA,Shooting,10,6.0,5.081071429712651
1964,THA,Weightlifting,4,7.0,3.0757284590360285
1964,TPE,Athletics,10,36.0,-3.4277027108568046
1964,TPE,Boxing,7,10.0,5.189590843662975
1964,TPE,Cycling,8,2.0,2.2237604727724705
1964,TPE,Cycling,8,5.0,1.2485269468089406
1964,TPE,Gymnastics,53,14.0,23.157560283056682
1964,TPE,Judo,4,4.0,2.932921786708219
1964,TPE,Shooting,7,6.0,3.127359740185268
1964,TPE,Weightlifting,7,7.0,7.122016769508644
1964,TTO,Athletics,10,36.0,-1.9263973659154665
1964,TTO,Cycling,4,2.0,-0.27493418228619504
1964,TTO,Cycling,4,5.0,-1.250167708249725
1964,TTO,Sailing,2,5.0,1.165257664384189
1964,TTO,Weightlifting,2,7.0,3.6233221144499783
1964,TUN,Athletics,9,36.0,-3.6547353062035057
1964,TUN,Boxing,2,10.0,0.9625582483162738
1964,TUN,Judo,1,4.0,0.7058891913615177
1964,TUR,Athletics,5,36.0,-10.826179080186119
1964,TUR,Sailing,3,5.0,-1.7345240498864616
1964,TUR,Weightlifting,1,7.0,-1.2764595998206723
1964,TUR,Wrestling,16,8.0,11.18068788534585
1964,TUR,Wrestling,16,8.0,11.18068788534585
1964,UGA,Athletics,14,36.0,1.1042976885248876
1964,UGA,Boxing,5,10.0,3.721591243044667
1964,URS,Athletics,104,36.0,72.11831506970185
1964,URS,Basketball,12,1.0,-14.60638330742059
1964,URS,Boxing,10,10.0,-10.26439137577837
1964,URS,Canoeing,13,7.0,-10.264323310658167
1964,URS,Cycling,18,2.0,-6.2302217466688745
1964,URS,Cycling,18,5.0,-7.205455272632403
1964,URS,Fencing,32,8.0,6.481821613091494
1964,URS,Gymnastics,84,14.0,35.70357806361534
1964,URS,Judo,4,4.0,-15.521060432733123
1964,URS,Modern Pentathlon,6,2.0,-8.758014092649312
1964,URS,Rowing,26,7.0,2.1611610675065194
1964,URS,Sailing,11,5.0,-9.790029899998487
1964,URS,Shooting,12,6.0,-10.326622479256077
1964,URS,Volleyball,23,2.0,-5.307741143551393
1964,URS,Weightlifting,7,7.0,-11.331965449932696
1964,URS,Wrestling,16,8.0,-4.874817964766173
1964,URS,Wrestling,16,8.0,-4.874817964766173
1964,URU,Basketball,12,1.0,5.667137286070828
1964,URU,Boxing,1,10.0,1.0091292177130509
1964,URU,Cycling,14,2.0,10.043298846822546
1964,URU,Cycling,14,5.0,9.068065320859017
1964,URU,Rowing,2,7.0,-1.565318339002065
1964,USA,Athletics,99,36.0,64.80255250086655
1964,USA,Basketball,12,1.0,-16.922145876255886
1964,USA,Boxing,10,10.0,-12.580153944613667
1964,USA,Canoeing,13,7.0,-12.580085879493463
1964,USA,Cycling,18,2.0,-8.545984315504167
1964,USA,Cycling,18,5.0,-9.5212178414677
1964,USA,Fencing,31,8.0,3.166059044256201
1964,USA,Gymnastics,84,14.0,33.38781549478004
1964,USA,Judo,4,4.0,-17.836823001568423
1964,USA,Modern Pentathlon,6,2.0,-11.073776661484608
1964,USA,Rowing,27,7.0,0.8453984986712229
1964,USA,Sailing,11,5.0,-12.105792468833783
1964,USA,Shooting,12,6.0,-12.642385048091374
1964,USA,Volleyball,24,2.0,-6.62350371238669
